Date,Close,
28/05/2010,0.272272,0.003%
31/05/2010,0.272331,0.022%
01/06/2010,0.272272,-0.022%
02/06/2010,0.272264,-0.003%
03/06/2010,0.272272,0.003%
04/06/2010,0.272272,0.000%
07/06/2010,0.272279,0.003%
08/06/2010,0.272272,-0.003%
09/06/2010,0.272279,0.003%
10/06/2010,0.272331,0.019%
11/06/2010,0.272272,-0.022%
14/06/2010,0.272331,0.022%
15/06/2010,0.272287,-0.016%
16/06/2010,0.272279,-0.003%
17/06/2010,0.272279,0.000%
18/06/2010,0.272279,0.000%
21/06/2010,0.272279,0.000%
22/06/2010,0.272272,-0.003%
23/06/2010,0.272331,0.022%
24/06/2010,0.272279,-0.019%
25/06/2010,0.272279,0.000%
28/06/2010,0.272272,-0.003%
29/06/2010,0.272264,-0.003%
30/06/2010,0.272279,0.006%
01/07/2010,0.272272,-0.003%
02/07/2010,0.272272,0.000%
05/07/2010,0.272331,0.022%
06/07/2010,0.272279,-0.019%
07/07/2010,0.272272,-0.003%
08/07/2010,0.272279,0.003%
09/07/2010,0.272272,-0.003%
12/07/2010,0.272279,0.003%
13/07/2010,0.272279,0.000%
14/07/2010,0.272264,-0.006%
15/07/2010,0.272279,0.006%
16/07/2010,0.272272,-0.003%
19/07/2010,0.272272,0.000%
20/07/2010,0.272264,-0.003%
21/07/2010,0.272339,0.028%
22/07/2010,0.272279,-0.022%
23/07/2010,0.272339,0.022%
26/07/2010,0.272272,-0.025%
27/07/2010,0.272339,0.025%
28/07/2010,0.272272,-0.025%
29/07/2010,0.272272,0.000%
30/07/2010,0.272272,0.000%
02/08/2010,0.272272,0.000%
03/08/2010,0.272339,0.025%
04/08/2010,0.272272,-0.025%
05/08/2010,0.272331,0.022%
06/08/2010,0.272279,-0.019%
09/08/2010,0.272324,0.017%
10/08/2010,0.272272,-0.019%
11/08/2010,0.272272,0.000%
12/08/2010,0.272324,0.019%
13/08/2010,0.272272,-0.019%
16/08/2010,0.272339,0.025%
17/08/2010,0.27225,-0.033%
18/08/2010,0.272331,0.030%
19/08/2010,0.272339,0.003%
20/08/2010,0.272339,0.000%
23/08/2010,0.272346,0.003%
24/08/2010,0.272353,0.003%
25/08/2010,0.272353,0.000%
26/08/2010,0.272353,0.000%
27/08/2010,0.272361,0.003%
30/08/2010,0.272353,-0.003%
31/08/2010,0.272353,0.000%
01/09/2010,0.272279,-0.027%
02/09/2010,0.272264,-0.006%
03/09/2010,0.272264,0.000%
06/09/2010,0.272361,0.036%
07/09/2010,0.272272,-0.033%
08/09/2010,0.272272,0.000%
09/09/2010,0.272331,0.022%
10/09/2010,0.272272,-0.022%
13/09/2010,0.272279,0.003%
14/09/2010,0.272272,-0.003%
15/09/2010,0.272272,0.000%
16/09/2010,0.272264,-0.003%
17/09/2010,0.272264,0.000%
20/09/2010,0.272264,0.000%
21/09/2010,0.272257,-0.003%
22/09/2010,0.272257,0.000%
23/09/2010,0.272264,0.003%
24/09/2010,0.272264,0.000%
27/09/2010,0.272272,0.003%
28/09/2010,0.272264,-0.003%
29/09/2010,0.272272,0.003%
30/09/2010,0.272339,0.025%
01/10/2010,0.272264,-0.028%
04/10/2010,0.272272,0.003%
05/10/2010,0.272264,-0.003%
06/10/2010,0.272272,0.003%
07/10/2010,0.272264,-0.003%
08/10/2010,0.272272,0.003%
11/10/2010,0.272272,0.000%
12/10/2010,0.272264,-0.003%
13/10/2010,0.272264,0.000%
14/10/2010,0.272331,0.025%
15/10/2010,0.272272,-0.022%
18/10/2010,0.272264,-0.003%
19/10/2010,0.272264,0.000%
20/10/2010,0.272287,0.008%
21/10/2010,0.272287,0.000%
22/10/2010,0.272294,0.003%
25/10/2010,0.272279,-0.006%
26/10/2010,0.272287,0.003%
27/10/2010,0.272279,-0.003%
28/10/2010,0.272279,0.000%
29/10/2010,0.272272,-0.003%
01/11/2010,0.272287,0.006%
02/11/2010,0.272279,-0.003%
03/11/2010,0.272287,0.003%
04/11/2010,0.272346,0.022%
05/11/2010,0.272287,-0.022%
08/11/2010,0.272287,0.000%
09/11/2010,0.272287,0.000%
10/11/2010,0.272287,0.000%
11/11/2010,0.272279,-0.003%
12/11/2010,0.272287,0.003%
15/11/2010,0.272287,0.000%
16/11/2010,0.272361,0.027%
17/11/2010,0.272279,-0.030%
18/11/2010,0.272279,0.000%
19/11/2010,0.272279,0.000%
22/11/2010,0.272279,0.000%
23/11/2010,0.272287,0.003%
24/11/2010,0.272279,-0.003%
25/11/2010,0.272331,0.019%
26/11/2010,0.272272,-0.022%
29/11/2010,0.272279,0.003%
30/11/2010,0.272272,-0.003%
01/12/2010,0.272279,0.003%
02/12/2010,0.272272,-0.003%
03/12/2010,0.272272,0.000%
06/12/2010,0.272272,0.000%
07/12/2010,0.272264,-0.003%
08/12/2010,0.272287,0.008%
09/12/2010,0.272264,-0.008%
10/12/2010,0.272279,0.006%
13/12/2010,0.272264,-0.006%
14/12/2010,0.272272,0.003%
15/12/2010,0.272272,0.000%
16/12/2010,0.272272,0.000%
17/12/2010,0.272272,0.000%
20/12/2010,0.272272,0.000%
21/12/2010,0.272272,0.000%
22/12/2010,0.272264,-0.003%
23/12/2010,0.272272,0.003%
24/12/2010,0.272272,0.000%
27/12/2010,0.272264,-0.003%
28/12/2010,0.272272,0.003%
29/12/2010,0.272272,0.000%
30/12/2010,0.272264,-0.003%
31/12/2010,0.272264,0.000%
03/01/2011,0.272264,0.000%
04/01/2011,0.272272,0.003%
05/01/2011,0.272264,-0.003%
06/01/2011,0.272272,0.003%
07/01/2011,0.272272,0.000%
10/01/2011,0.272272,0.000%
11/01/2011,0.272331,0.022%
12/01/2011,0.272264,-0.025%
13/01/2011,0.272272,0.003%
14/01/2011,0.272272,0.000%
17/01/2011,0.272272,0.000%
18/01/2011,0.272264,-0.003%
19/01/2011,0.272264,0.000%
20/01/2011,0.272339,0.028%
21/01/2011,0.272264,-0.028%
24/01/2011,0.272264,0.000%
25/01/2011,0.272264,0.000%
26/01/2011,0.272272,0.003%
27/01/2011,0.272339,0.025%
28/01/2011,0.272339,0.000%
31/01/2011,0.272264,-0.028%
01/02/2011,0.272272,0.003%
02/02/2011,0.272272,0.000%
03/02/2011,0.272272,0.000%
04/02/2011,0.272264,-0.003%
07/02/2011,0.272279,0.006%
08/02/2011,0.272272,-0.003%
09/02/2011,0.272272,0.000%
